merchant_id,official_name,alias,category
MERCH_MS_003_494,BlueDart Direct,BLUE DART EXPRESS DIRECT,Miscellaneous
MERCH_MS_004_495,Local Tailor & Repairs,LOCAL TAILOR,Miscellaneous
MERCH_MS_004_495,Local Tailor & Repairs,BOUTIQUE ALTERATIONS,Miscellaneous
MERCH_MS_004_496,Local Tailor & Repairs Services,LOCAL TAILOR SERVICES,Miscellaneous
MERCH_MS_004_496,Local Tailor & Repairs Services,BOUTIQUE ALTERATIONS SERVICES,Miscellaneous
MERCH_MS_004_497,Local Tailor & Repairs Direct,LOCAL TAILOR DIRECT,Miscellaneous
MERCH_MS_004_497,Local Tailor & Repairs Direct,BOUTIQUE ALTERATIONS DIRECT,Miscellaneous
MERCH_MS_005_498,Pet Care Clinic,PET CARE CLINIC,Miscellaneous
MERCH_MS_005_498,Pet Care Clinic,VET HOSPITALS,Miscellaneous
MERCH_MS_005_499,Pet Care Clinic Services,PET CARE CLINIC SERVICES,Miscellaneous
MERCH_MS_005_499,Pet Care Clinic Services,VET HOSPITALS SERVICES,Miscellaneous
MERCH_MS_005_500,Pet Care Clinic Direct,PET CARE CLINIC DIRECT,Miscellaneous
MERCH_MS_005_500,Pet Care Clinic Direct,VET HOSPITALS DIRECT,Miscellaneous
MERCH_MS_006_501,General Miscellaneous UPI,UPI TRANSFER,Miscellaneous
MERCH_MS_006_501,General Miscellaneous UPI,PERSON TO PERSON UPI,Miscellaneous
MERCH_MS_006_501,General Miscellaneous UPI,MISC MERCHANT,Miscellaneous
MERCH_MS_006_502,General Miscellaneous UPI Services,UPI TRANSFER SERVICES,Miscellaneous
MERCH_MS_006_502,General Miscellaneous UPI Services,PERSON TO PERSON UPI SERVICES,Miscellaneous
MERCH_MS_006_502,General Miscellaneous UPI Services,MISC MERCHANT SERVICES,Miscellaneous
MERCH_MS_006_503,General Miscellaneous UPI Direct,UPI TRANSFER DIRECT,Miscellaneous
MERCH_MS_006_503,General Miscellaneous UPI Direct,PERSON TO PERSON UPI DIRECT,Miscellaneous
MERCH_MS_006_503,General Miscellaneous UPI Direct,MISC MERCHANT DIRECT,Miscellaneous
